deduplicated_bullet_id,duplicate_count,normalized_match_key,all_source_references,bullet_id,original_zip_name,source_project_zip,source_project,source_project_id,source_tex_file,source_line_number,section_name,experience_id,experience_title,organization,date,bullet_text,raw_bullet_tex,detected_tools,possible_role_tags
dedup_b000185,6,"modeled the impact of supplier cost increases, production caps, and launch delays on budget, revenue share, unit share, gross margin, operating income, npv, and irr.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Consumer_iff (Ziyuan_Guo_Consumer_iff.zip) | main.tex:279 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Consumer_market_iff (Ziyuan_Guo_Consumer_market_iff.zip) | main.tex:279 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Digital Ops_Richemont (Ziyuan_Guo_Digital Ops_Richemont.zip) | main.tex:279 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_Bluebeam (Ziyuan_Guo_Product_Bluebeam.zip) | main.tex:284 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_TheInclab (Ziyuan_Guo_Product_TheInclab.zip) | main.tex:300 || Overleaf Projects (77 items).zip | Ziyuan_Guo_market research_Signet (Ziyuan_Guo_market research_Signet.zip) | main.tex:284,raw_b000603,Overleaf Projects (77 items).zip,Ziyuan_Guo_Consumer_iff.zip,Ziyuan_Guo_Consumer_iff,project_047_ziyuan_guo_consumer_iff,main.tex,279,PROJECT EXPERIENCE,raw_e000383,AI GPU Portfolio Strategy & Scenario Analysis,Course Project,Oct. 2025 - Dec. 2025,"Modeled the impact of supplier cost increases, production caps, and launch delays on budget, revenue share, unit share, gross margin, operating income, NPV, and IRR.","Modeled the impact of supplier cost increases, production caps, and launch delays on budget, revenue share, unit share, gross margin, operating income, NPV, and IRR.",,
dedup_b000186,6,"compared financial and strategic trade-offs across scenarios and recommended the strongest path based on market-share targets, profitability, and competitive timing risk.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Consumer_iff (Ziyuan_Guo_Consumer_iff.zip) | main.tex:281 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Consumer_market_iff (Ziyuan_Guo_Consumer_market_iff.zip) | main.tex:281 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Digital Ops_Richemont (Ziyuan_Guo_Digital Ops_Richemont.zip) | main.tex:281 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_Bluebeam (Ziyuan_Guo_Product_Bluebeam.zip) | main.tex:286 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_TheInclab (Ziyuan_Guo_Product_TheInclab.zip) | main.tex:302 || Overleaf Projects (77 items).zip | Ziyuan_Guo_market research_Signet (Ziyuan_Guo_market research_Signet.zip) | main.tex:286,raw_b000604,Overleaf Projects (77 items).zip,Ziyuan_Guo_Consumer_iff.zip,Ziyuan_Guo_Consumer_iff,project_047_ziyuan_guo_consumer_iff,main.tex,281,PROJECT EXPERIENCE,raw_e000383,AI GPU Portfolio Strategy & Scenario Analysis,Course Project,Oct. 2025 - Dec. 2025,"Compared financial and strategic trade-offs across scenarios and recommended the strongest path based on market-share targets, profitability, and competitive timing risk.","Compared financial and strategic trade-offs across scenarios and recommended the strongest path based on market-share targets, profitability, and competitive timing risk.",,
dedup_b000187,1,"managed a research project involving 3 studies, collected data from 135 participants to explore the effects of thinking styles on stages of emotion perception from stimulus representation to response selection.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Consumer_iff (Ziyuan_Guo_Consumer_iff.zip) | main.tex:296,raw_b000605,Overleaf Projects (77 items).zip,Ziyuan_Guo_Consumer_iff.zip,Ziyuan_Guo_Consumer_iff,project_047_ziyuan_guo_consumer_iff,main.tex,296,PROJECT EXPERIENCE,raw_e000384,The Impact of Continuous or Categorical Thinking on Emotion Perception,Undergraduate Thesis,Dec. 2023 – May. 2024,"Managed a research project involving 3 studies, Collected data from 135 participants to explore the effects of thinking styles on stages of emotion perception from stimulus representation to response selection.","Managed a research project involving 3 studies, Collected data from 135 participants to explore the effects of thinking styles on stages of emotion perception from stimulus representation to response selection.",,
dedup_b000188,1,"employed psychophysics methods to determine thresholds and slopes under categorical or continuous judgment conditions, fitting psychometric functions and conducting model comparisons using r.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Consumer_iff (Ziyuan_Guo_Consumer_iff.zip) | main.tex:297,raw_b000606,Overleaf Projects (77 items).zip,Ziyuan_Guo_Consumer_iff.zip,Ziyuan_Guo_Consumer_iff,project_047_ziyuan_guo_consumer_iff,main.tex,297,PROJECT EXPERIENCE,raw_e000384,The Impact of Continuous or Categorical Thinking on Emotion Perception,Undergraduate Thesis,Dec. 2023 – May. 2024,"Employed psychophysics methods to determine thresholds and slopes under categorical or continuous judgment conditions, fitting psychometric functions and conducting model comparisons using R.","Employed psychophysics methods to determine thresholds and slopes under categorical or continuous judgment conditions, fitting psychometric functions and conducting model comparisons using R.",R,
dedup_b000189,4,"led product definition for thrive, a digital chronic-care platform, by defining the problem space, target users, mvp scope, and core feature roadmap across exercise guidance, symptom check-ins, and progress tracking.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Digital Ops_Richemont (Ziyuan_Guo_Digital Ops_Richemont.zip) | main.tex:296 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_TheInclab (Ziyuan_Guo_Product_TheInclab.zip) | main.tex:278 || Overleaf Projects (77 items).zip | Ziyuan_Guo_UXR_Equinix (Ziyuan_Guo_UXR_Equinix.zip) | main.tex:273 || Overleaf Projects (77 items).zip | ziyuan_guo_PM _AMETEK (ziyuan_guo_PM _AMETEK.zip) | main.tex:285,raw_b000627,Overleaf Projects (77 items).zip,Ziyuan_Guo_Digital Ops_Richemont.zip,Ziyuan_Guo_Digital Ops_Richemont,project_049_ziyuan_guo_digital_ops_richemont,main.tex,296,PROJECT EXPERIENCE,raw_e000398,THRIVE | Health Software Product Management & Prototyping,Course Project,Jan. 2026 - Apr. 2026,"Led product definition for THRIVE, a digital chronic-care platform, by defining the problem space, target users, MVP scope, and core feature roadmap across exercise guidance, symptom check-ins, and progress tracking.","Led product definition for THRIVE, a digital chronic-care platform, by defining the problem space, target users, MVP scope, and core feature roadmap across exercise guidance, symptom check-ins, and progress tracking.",,
dedup_b000190,4,"translated clinical guidelines into structured product requirements and figma wireframes/prototypes for core flows such as onboarding, dashboard, check-in, exercise, nutrition, and profile.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Digital Ops_Richemont (Ziyuan_Guo_Digital Ops_Richemont.zip) | main.tex:297 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_TheInclab (Ziyuan_Guo_Product_TheInclab.zip) | main.tex:279 || Overleaf Projects (77 items).zip | Ziyuan_Guo_UXR_Equinix (Ziyuan_Guo_UXR_Equinix.zip) | main.tex:274 || Overleaf Projects (77 items).zip | ziyuan_guo_PM _AMETEK (ziyuan_guo_PM _AMETEK.zip) | main.tex:286,raw_b000628,Overleaf Projects (77 items).zip,Ziyuan_Guo_Digital Ops_Richemont.zip,Ziyuan_Guo_Digital Ops_Richemont,project_049_ziyuan_guo_digital_ops_richemont,main.tex,297,PROJECT EXPERIENCE,raw_e000398,THRIVE | Health Software Product Management & Prototyping,Course Project,Jan. 2026 - Apr. 2026,"Translated clinical guidelines into structured product requirements and Figma wireframes/prototypes for core flows such as onboarding, dashboard, check-in, exercise, nutrition, and profile.","Translated clinical guidelines into structured product requirements and Figma wireframes/prototypes for core flows such as onboarding, dashboard, check-in, exercise, nutrition, and profile.",Figma,
dedup_b000191,4,"authored a design document covering typography, color palette, iconography, and navigation standards to support consistent product communication and usability discussions throughout the design process.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Digital Ops_Richemont (Ziyuan_Guo_Digital Ops_Richemont.zip) | main.tex:298 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_TheInclab (Ziyuan_Guo_Product_TheInclab.zip) | main.tex:280 || Overleaf Projects (77 items).zip | Ziyuan_Guo_UXR_Equinix (Ziyuan_Guo_UXR_Equinix.zip) | main.tex:275 || Overleaf Projects (77 items).zip | ziyuan_guo_PM _AMETEK (ziyuan_guo_PM _AMETEK.zip) | main.tex:287,raw_b000629,Overleaf Projects (77 items).zip,Ziyuan_Guo_Digital Ops_Richemont.zip,Ziyuan_Guo_Digital Ops_Richemont,project_049_ziyuan_guo_digital_ops_richemont,main.tex,298,PROJECT EXPERIENCE,raw_e000398,THRIVE | Health Software Product Management & Prototyping,Course Project,Jan. 2026 - Apr. 2026,"Authored a design document covering typography, color palette, iconography, and navigation standards to support consistent product communication and usability discussions throughout the design process.","Authored a design document covering typography, color palette, iconography, and navigation standards to support consistent product communication and usability discussions throughout the design process.",,
dedup_b000192,4,"iterated from low-fidelity prototype to beta by synthesizing usability feedback and refining key flows, including symptom input, global navigation, and the unified my progress experience.",Overleaf Projects (77 items).zip | Ziyuan_Guo_Digital Ops_Richemont (Ziyuan_Guo_Digital Ops_Richemont.zip) | main.tex:299 || Overleaf Projects (77 items).zip | Ziyuan_Guo_Product_TheInclab (Ziyuan_Guo_Product_TheInclab.zip) | main.tex:281 || Overleaf Projects (77 items).zip | Ziyuan_Guo_UXR_Equinix (Ziyuan_Guo_UXR_Equinix.zip) | main.tex:276 || Overleaf Projects (77 items).zip | ziyuan_guo_PM _AMETEK (ziyuan_guo_PM _AMETEK.zip) | main.tex:288,raw_b000630,Overleaf Projects (77 items).zip,Ziyuan_Guo_Digital Ops_Richemont.zip,Ziyuan_Guo_Digital Ops_Richemont,project_049_ziyuan_guo_digital_ops_richemont,main.tex,299,PROJECT EXPERIENCE,raw_e000398,THRIVE | Health Software Product Management & Prototyping,Course Project,Jan. 2026 - Apr. 2026,"Iterated from low-fidelity prototype to beta by synthesizing usability feedback and refining key flows, including symptom input, global navigation, and the unified My Progress experience.","Iterated from low-fidelity prototype to beta by synthesizing usability feedback and refining key flows, including symptom input, global navigation, and the unified My Progress experience.",,
dedup_b000193,1,"optimized protocols for a 6-month fragrance characterization study in imotions, integrating implicit association tests and physiological measures (skin conductance & heart rate) to evaluate 30 products collaborating with the french lab.",Overleaf Projects (77 items).zip | Ziyuan_Guo_HF_Wisk (Ziyuan_Guo_HF_Wisk.zip) | main.tex:233,raw_b000644,Overleaf Projects (77 items).zip,Ziyuan_Guo_HF_Wisk.zip,Ziyuan_Guo_HF_Wisk,project_051_ziyuan_guo_hf_wisk,main.tex,233,PROFESSIONAL EXPERIENCE,raw_e000410,Cognitive Sciences Lab Technician,"Evaluation Intelligence, L'Oreal R&I, Shanghai",Jul. 2024 – Jul. 2025,"Optimized protocols for a 6-month fragrance characterization study in iMotions, integrating implicit association tests and physiological measures (Skin Conductance & Heart Rate) to evaluate 30 products collaborating with the French lab.","Optimized protocols for a 6-month fragrance characterization study in iMotions, integrating implicit association tests and physiological measures (Skin Conductance \& Heart Rate) to evaluate 30 products collaborating with the French lab.",R; iMotions,
dedup_b000194,1,"piloted a multimodal evaluation framework combining heart rate variability and temporal emotion mapping to assess cognitive-sensory relaxation across 3 skincare textures (n=42), generating insights for testing refinement.",Overleaf Projects (77 items).zip | Ziyuan_Guo_HF_Wisk (Ziyuan_Guo_HF_Wisk.zip) | main.tex:235,raw_b000646,Overleaf Projects (77 items).zip,Ziyuan_Guo_HF_Wisk.zip,Ziyuan_Guo_HF_Wisk,project_051_ziyuan_guo_hf_wisk,main.tex,235,PROFESSIONAL EXPERIENCE,raw_e000410,Cognitive Sciences Lab Technician,"Evaluation Intelligence, L'Oreal R&I, Shanghai",Jul. 2024 – Jul. 2025,"Piloted a multimodal evaluation framework combining Heart Rate Variability and Temporal Emotion Mapping to assess cognitive-sensory relaxation across 3 skincare textures (N=42), generating insights for testing refinement.","Piloted a multimodal evaluation framework combining Heart Rate Variability and Temporal Emotion Mapping to assess cognitive-sensory relaxation across 3 skincare textures (N=42), generating insights for testing refinement.",R,
dedup_b000195,1,"optimized protocols for a 6-month fragrance characterization study in imotions, integrating implicit association tests and physiological measures (eeg, gsr, ecg) to evaluate 30 products collaborating with the french lab.",Overleaf Projects (77 items).zip | Ziyuan_Guo_HF_aperture (Ziyuan_Guo_HF_aperture.zip) | main.tex:234,raw_b000658,Overleaf Projects (77 items).zip,Ziyuan_Guo_HF_aperture.zip,Ziyuan_Guo_HF_aperture,project_052_ziyuan_guo_hf_aperture,main.tex,234,PROFESSIONAL EXPERIENCE,raw_e000418,Cognitive Sciences Lab Technician,"Evaluation Intelligence, L'Oreal R&I, Shanghai",Jul. 2024 – Jul. 2025,"Optimized protocols for a 6-month fragrance characterization study in iMotions, integrating implicit association tests and physiological measures (EEG, GSR, ECG) to evaluate 30 products collaborating with the French lab.","Optimized protocols for a 6-month fragrance characterization study in iMotions, integrating implicit association tests and physiological measures (EEG, GSR, ECG) to evaluate 30 products collaborating with the French lab.",R; iMotions,
dedup_b000196,1,"prototyped and evaluated ai agents in copilot studio to improve query relevance, automate knowledge retrieval, and support routing logic for internal workflows; benchmarked accuracy through iterative testing and failure-mode analysis.",Overleaf Projects (77 items).zip | Ziyuan_Guo_PM_Tencent (Ziyuan_Guo_PM_Tencent.zip) | main.tex:250,raw_b000689,Overleaf Projects (77 items).zip,Ziyuan_Guo_PM_Tencent.zip,Ziyuan_Guo_PM_Tencent,project_054_ziyuan_guo_pm_tencent,main.tex,250,PROFESSIONAL EXPERIENCE,raw_e000435,Graduate Assistant,"AI-Powered Career Systems, UT Austin, TX",Sep. 2025 – Present,"Prototyped and evaluated AI agents in Copilot Studio to improve query relevance, automate knowledge retrieval, and support routing logic for internal workflows; benchmarked accuracy through iterative testing and failure-mode analysis.","Prototyped and evaluated AI agents in Copilot Studio to improve query relevance, automate knowledge retrieval, and support routing logic for internal workflows; benchmarked accuracy through iterative testing and failure-mode analysis.",Copilot Studio,
