raw_skill_id,original_zip_name,source_project,source_project_zip,source_project_id,source_tex_file,source_line_number,source_entry_start_line,source_entry_end_line,section_name,raw_category,raw_skill_text,raw_entry_text,normalized_skill_key,parse_flags
raw_s000366,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,SQL,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",sql,
raw_s000367,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,Tableau,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",tableau,
raw_s000368,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,Power BI,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",power_bi,
raw_s000369,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,RAG pipelines,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",rag_pipelines,
raw_s000370,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,AI Agent,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",ai_agent,
raw_s000371,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,API integration,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",api_integration,
raw_s000372,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,LLM prompting,"Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",llm_prompting,
raw_s000373,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,373,373,375,SKILLS,Data & AI Systems,"LangChain components (retrievers, loaders, prompt templates)","Data & AI Systems: R, Python, SQL, Tableau, Power BI, RAG pipelines, AI Agent, API integration, LLM prompting, LangChain components (retrievers, loaders, prompt templates)",langchain_components,
raw_s000374,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,379,379,381,SKILLS,Enterprise & Automation Tools,SharePoint (IA),"Enterprise & Automation Tools: SharePoint (IA), PowerAutomate (workflow design)",sharepoint,
raw_s000375,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,379,379,381,SKILLS,Enterprise & Automation Tools,PowerAutomate (workflow design),"Enterprise & Automation Tools: SharePoint (IA), PowerAutomate (workflow design)",powerautomate,
raw_s000376,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,394,394,396,SKILLS,Productivity Tools,Notion,"Productivity Tools: Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",notion,
raw_s000377,Overleaf Projects (77 items).zip,26 summer_ergo_antora,26 summer_ergo_antora.zip,project_036_26_summer_ergo_antora,main.tex,394,394,396,SKILLS,Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)","Productivity Tools: Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",microsoft_office_suite,
raw_s000378,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,329,329,331,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Power BI",r,
raw_s000379,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,329,329,331,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Power BI",python,
raw_s000380,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,329,329,331,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Power BI",sql,
raw_s000381,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,329,329,331,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Power BI",tableau,
raw_s000382,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,329,329,331,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python, SQL, Tableau, Power BI",power_bi,
raw_s000383,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,347,347,350,SKILLS,Productivity Tools,SharePoint,"Productivity Tools: SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",sharepoint,
raw_s000384,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,347,347,350,SKILLS,Productivity Tools,Notion,"Productivity Tools: SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",notion,
raw_s000385,Overleaf Projects (77 items).zip,26 summer_tech PM (v1),26 summer_tech PM (v1).zip,project_037_26_summer_tech_pm_v1,main.tex,347,347,350,SKILLS,Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)","Productivity Tools: SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint, OneNote)",microsoft_office_suite,
raw_s000386,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,300,300,302,SKILLS,Knowledge Management & Productivity,SharePoint,"Knowledge Management & Productivity: SharePoint, Notion, Microsoft Office Suite (Excel, OneNote, Outlook, Word, PowerPoint)",sharepoint,
raw_s000387,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,300,300,302,SKILLS,Knowledge Management & Productivity,Notion,"Knowledge Management & Productivity: SharePoint, Notion, Microsoft Office Suite (Excel, OneNote, Outlook, Word, PowerPoint)",notion,
raw_s000388,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,300,300,302,SKILLS,Knowledge Management & Productivity,"Microsoft Office Suite (Excel, OneNote, Outlook, Word, PowerPoint)","Knowledge Management & Productivity: SharePoint, Notion, Microsoft Office Suite (Excel, OneNote, Outlook, Word, PowerPoint)",microsoft_office_suite,
raw_s000389,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,307,307,309,SKILLS,AI Tools,Copilot,"AI Tools: Copilot, ChatGPT, Gemini",copilot,
raw_s000390,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,307,307,309,SKILLS,AI Tools,ChatGPT,"AI Tools: Copilot, ChatGPT, Gemini",chatgpt,
raw_s000391,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,307,307,309,SKILLS,AI Tools,Gemini,"AI Tools: Copilot, ChatGPT, Gemini",gemini,
raw_s000392,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,313,313,315,SKILLS,Data & Analytics,Power BI,"Data & Analytics: Power BI, Tableau, Python, R, SQL",power_bi,
raw_s000393,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,313,313,315,SKILLS,Data & Analytics,Tableau,"Data & Analytics: Power BI, Tableau, Python, R, SQL",tableau,
raw_s000394,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,313,313,315,SKILLS,Data & Analytics,Python,"Data & Analytics: Power BI, Tableau, Python, R, SQL",python,
raw_s000395,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,313,313,315,SKILLS,Data & Analytics,R,"Data & Analytics: Power BI, Tableau, Python, R, SQL",r,
raw_s000396,Overleaf Projects (77 items).zip,Graduate Student Assistant- AI-Powered Career Success Systems(V2),Graduate Student Assistant- AI-Powered Career Success Systems(V2).zip,project_038_graduate_student_assistant_ai_powered_career_success_systems_v2,main.tex,313,313,315,SKILLS,Data & Analytics,SQL,"Data & Analytics: Power BI, Tableau, Python, R, SQL",sql,
raw_s000397,Overleaf Projects (77 items).zip,NEU IS_V2,NEU IS_V2.zip,project_039_neu_is_v2,main.tex,351,351,353,SKILLS,Languages,R,"Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)",r,
raw_s000398,Overleaf Projects (77 items).zip,NEU IS_V2,NEU IS_V2.zip,project_039_neu_is_v2,main.tex,351,351,353,SKILLS,Languages,"Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)","Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)",python,semicolon_present
raw_s000399,Overleaf Projects (77 items).zip,NEU IS_V2,NEU IS_V2.zip,project_039_neu_is_v2,main.tex,357,357,359,SKILLS,Design & Simulation,Psychopy,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",psychopy,
raw_s000400,Overleaf Projects (77 items).zip,NEU IS_V2,NEU IS_V2.zip,project_039_neu_is_v2,main.tex,357,357,359,SKILLS,Design & Simulation,iMotion; Axure,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",imotion_axure,semicolon_present
raw_s000401,Overleaf Projects (77 items).zip,NEU IS_V2,NEU IS_V2.zip,project_039_neu_is_v2,main.tex,357,357,359,SKILLS,Design & Simulation,Visio; Unreal Engine,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",visio_unreal_engine,semicolon_present
raw_s000402,Overleaf Projects (77 items).zip,NEU IS_V2,NEU IS_V2.zip,project_039_neu_is_v2,main.tex,357,357,359,SKILLS,Design & Simulation,Blender,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",blender,
raw_s000403,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,347,347,349,SKILLS,Languages,R,"Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), MATLAB",r,
raw_s000404,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,347,347,349,SKILLS,Languages,"Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)","Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), MATLAB",python,semicolon_present
raw_s000405,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,347,347,349,SKILLS,Languages,MATLAB,"Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn), MATLAB",matlab,
raw_s000406,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,353,353,355,SKILLS,Design & Simulation,Psychopy,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",psychopy,
raw_s000407,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,353,353,355,SKILLS,Design & Simulation,iMotion; Axure,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",imotion_axure,semicolon_present
raw_s000408,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,353,353,355,SKILLS,Design & Simulation,Visio; Unreal Engine,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",visio_unreal_engine,semicolon_present
raw_s000409,Overleaf Projects (77 items).zip,UCSD CSS,UCSD CSS.zip,project_040_ucsd_css,main.tex,353,353,355,SKILLS,Design & Simulation,Blender,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",blender,
raw_s000410,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,387,387,389,SKILLS,Languages,R,"Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)",r,
raw_s000411,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,387,387,389,SKILLS,Languages,"Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)","Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)",python,semicolon_present
raw_s000412,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,394,394,396,SKILLS,Statistical Software,SPSS,"Statistical Software: SPSS, AMOS",spss,
raw_s000413,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,394,394,396,SKILLS,Statistical Software,AMOS,"Statistical Software: SPSS, AMOS",amos,
raw_s000414,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,400,400,402,SKILLS,Design & Simulation,Psychopy,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",psychopy,
raw_s000415,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,400,400,402,SKILLS,Design & Simulation,iMotion; Axure,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",imotion_axure,semicolon_present
raw_s000416,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,400,400,402,SKILLS,Design & Simulation,Visio; Unreal Engine,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",visio_unreal_engine,semicolon_present
raw_s000417,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,400,400,402,SKILLS,Design & Simulation,Blender,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",blender,
raw_s000418,Overleaf Projects (77 items).zip,UIUC MSIM,UIUC MSIM.zip,project_041_uiuc_msim,main.tex,406,406,408,SKILLS,Interests,Running (Completed 4 half-marathons),Interests: Running (Completed 4 half-marathons),running,excluded_interest
raw_s000419,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,369,369,371,SKILLS,Languages,R,"Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)",r,
raw_s000420,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,369,369,371,SKILLS,Languages,"Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)","Languages: R, Python(libraries: Pytorch, Keras; Pymc3, Arviz; Matplotlib, Seaborn)",python,semicolon_present
raw_s000421,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,376,376,378,SKILLS,Statistical Software,SPSS,"Statistical Software: SPSS, AMOS",spss,
raw_s000422,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,376,376,378,SKILLS,Statistical Software,AMOS,"Statistical Software: SPSS, AMOS",amos,
raw_s000423,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,382,382,384,SKILLS,Design & Simulation,Psychopy,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",psychopy,
raw_s000424,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,382,382,384,SKILLS,Design & Simulation,iMotion; Axure,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",imotion_axure,semicolon_present
raw_s000425,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,382,382,384,SKILLS,Design & Simulation,Visio; Unreal Engine,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",visio_unreal_engine,semicolon_present
raw_s000426,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,382,382,384,SKILLS,Design & Simulation,Blender,"Design & Simulation: Psychopy, iMotion; Axure, Visio; Unreal Engine, Blender",blender,
raw_s000427,Overleaf Projects (77 items).zip,UNC MSIS,UNC MSIS.zip,project_042_unc_msis,main.tex,388,388,390,SKILLS,Interests,Running (Completed 4 half-marathons),Interests: Running (Completed 4 half-marathons),running,excluded_interest
